wavelength,flux
5139.460261388102,133.77070648920127
5139.4722931080605,141.6330961929663
5139.481254664994,156.08117309243988
5139.493286384951,186.69690549173737
5139.502247941885,217.58115847076846
5139.514279661843,267.0558616278531
5139.523241218776,307.74827501063845
5139.532285753089,348.5610953374726
5139.5442344956655,398.1620449699951
5139.553279029977,428.4303028317912
5139.565227772553,456.50423548733716
5139.574272306862,468.0918454003996
5139.58622104944,473.4530488062012
5139.59526558375,473.2647505083941
5139.607297303704,473.43635739330557
5139.616258860635,477.65119599942426
5139.625220417567,487.4845645974386
5139.637252137519,509.9365172407166
5139.646213694449,532.4013012649092
5139.658245414402,565.9752609998585
5139.667206971331,590.9752970760998
5139.679238691284,620.8360166064955
5139.6882002482125,639.5525362146328
5139.697244782519,655.0426882226498
5139.709193525093,671.4392947033042
5139.718238059399,681.2903007312077
5139.73018680197,692.075697523223
5139.739231336277,698.7979591503076
5139.751180078847,706.2584960415916
5139.760224613156,710.8589654767908
5139.772173355724,715.8311410588259
5139.781217890029,718.8041244298297
5139.790179446957,721.2302631170992
5139.802211166904,723.7697128911432
5139.81117272383,725.2630738501099
5139.823204443777,726.8463937847184
5139.832166000702,727.7967090471429
5139.8441977206485,728.7907431397839
5139.8531592775735,729.3223555098463
5139.862203811878,729.6487011823144
5139.874152554446,729.7603312099286
5139.883197088747,729.659766459402
5139.895145831313,729.4985662046588
5139.904190365616,729.5859642501034
5139.916139108182,730.3547041036197
5139.925183642483,731.6305566498656
5139.9371323850455,734.404937516159
5139.9461769193485,737.2392582134695
5139.955138476272,740.56471781069
5139.967170196214,745.3987866286243
5139.976131753137,749.0265112971265
5139.988163473076,753.4798813316887
5139.99712503,756.3419293265256
5140.009156749939,759.3581857701971
5140.018118306861,760.9644668520782
5140.027162841161,761.9710889484472
5140.039111583721,762.2901127367808
5140.048156118021,761.6617242930445
5140.0601048605795,759.5160375033581
5140.06914939488,756.8921738947769
5140.081098137439,752.2295071101262
5140.090142671737,748.2122598142829
5140.102091414296,742.9964357500768
5140.111135948594,739.8772631007054
5140.120097505512,737.9900844394123
5140.132129225448,737.9504091718352
5140.1410907823665,739.8740083694623
5140.153122502302,744.6472465181624
5140.16208405922,749.33939699207
5140.174115779156,756.1331004836791
5140.183077336073,761.0549782771744
5140.195109056007,766.8137372461597
5140.204070612925,770.35486087044
5140.2131151472195,773.2207790549002
5140.225063889773,776.1228720156107
5140.234108424068,777.7477295581406
5140.246057166623,779.3800251673982
5140.255101700916,780.3194540291263
5140.267050443469,781.3134235599678
5140.276094977763,781.902975079305
5140.285056534677,782.3470044606088
5140.297088254609,782.6193205961574
5140.306049811523,782.4828094538956
5140.318081531454,781.7237493370948
5140.327043088367,780.7190691886941
5140.339074808296,778.9892925763984
5140.34803636521,777.6644808581755
5140.36006808514,776.3632334782576
5140.369029642052,776.0579329099755
5140.378074176342,776.50689890587
5140.390022918889,778.3143473890511
5140.3990674531815,780.4328100532912
5140.41101619573,783.8795649730594
5140.420060730021,786.622036670559
5140.432009472569,790.0977777642294
5140.4410540068575,792.3899126013949
5140.450015563768,794.3346609910643
5140.462047283694,796.3681038474458
5140.471008840603,797.5037181324292
5140.483040560529,798.57499684279
5140.492002117438,799.1010658187113
5140.504033837362,799.5022897291828
5140.5129953942715,799.621717033637
5140.525027114195,799.6222127761952
5140.533988671104,799.5929636929736
5140.54303320539,799.646923287255
5140.554981947934,800.045589640317
5140.564026482221,800.7172167770783
5140.575975224762,802.1910902248081
5140.585019759051,803.682768930288
5140.596968501592,805.9772156663024
5140.606013035877,807.7336276337263
5140.614974592783,809.3623228927867
5140.627006312703,811.1679431924148
5140.635967869609,812.1970863355871
5140.647999589529,813.1683316898827
5140.656961146435,813.6668056822123
5140.668992866353,814.1572557226343
5140.6779544232595,814.4812540180471
5140.689986143177,814.9513903791008
5140.698947700082,815.3682001261942
5140.707992234362,815.8451423658529
5140.719940976901,816.547482128076
5140.728985511184,817.0875526428489
5140.74093425372,817.7561109702684
5140.749978788003,818.1630011290373
5140.76192753054,818.4883207821566
5140.770972064822,818.5134077233438
5140.782920807357,818.2262701270447
5140.791965341638,817.8226948707265
5140.80092689854,817.3747902123055
5140.812958618455,816.9827673924067
5140.821920175355,817.0537432995965
5140.833951895269,817.8337542789814
5140.842913452169,818.9308355322223
5140.854945172081,820.8533622953471
5140.863906728982,822.3793767773701
5140.872951263261,823.7248457333899
5140.884900005794,824.8942169780026
5140.893944540072,825.1316872638486
5140.905893282604,824.5339929001941
5140.914937816881,823.5058146433114
5140.926886559413,821.7245484735554
5140.93593109369,820.4256127613402
5140.947879836222,819.2602778144097
5140.956924370498,819.0710428898168
5140.965885927395,819.5574539375765
5140.977917647304,821.1524877827223
5140.9868792042025,822.8586691497345
5140.9989109241105,825.4583957460484
5141.0078724810055,827.4479440296686
5141.0199042009135,829.9665478898803
5141.0288657578085,831.6895540243436
5141.037910292083,833.2322770714464
5141.0498590346115,834.9347881141143
5141.0589035688845,835.8720188388397
5141.070852311412,836.5531768297501
5141.0798968456875,836.5705432434902
5141.091845588213,835.8460325757354
5141.100890122485,834.6507650285181
5141.112838865011,831.9396994754667
5141.121883399284,828.8109680607964
5141.130844956178,824.5037904674838
5141.142876676079,816.7206850959058
5141.151838232971,809.4792517733748
5141.163869952875,798.7560967600159
5141.172831509768,790.8648091853814
5141.1848632296715,782.2381260984752
5141.193824786562,778.2375284367882
5141.202869320831,776.9138055100823
5141.214818063353,779.3410236117613
5141.223862597622,783.7153459010307
5141.235811340145,791.3784915505826
5141.244855874415,797.2547182225591
5141.256804616936,803.7376040749525
5141.265849151204,807.0354847006234
5141.277797893724,809.4409878837034
5141.286842427992,810.3464148357738
5141.295803984883,811.2178885717898
5141.30783570478,813.4196121646047
5141.316797261668,816.3718789083566
5141.328828981566,822.1341431605892
5141.337790538454,827.4616689817894
5141.34982225835,835.0147998481135
5141.358783815239,840.3870996079006
5141.370815535135,846.480030432954
5141.379777092022,850.0293597452943
5141.388821626289,852.6993775623539
5141.400770368803,855.0800871021927
5141.409814903069,856.1720499414745
5141.421763645584,856.9648683163593
5141.430808179848,857.20099488212
5141.4427569223635,857.1841996855667
5141.451801456627,856.9864713801567
5141.460763013514,856.6461134631136
5141.472794733406,855.8976011717398
5141.48175629029,854.9791254717558
5141.493788010182,852.991959265461
5141.502749567066,850.7585341304542
5141.514781286956,846.7562744545767
5141.523742843841,843.202484359437
5141.535774563731,838.3873923768975
5141.544736120615,835.2717635936859
5141.553780654876,832.9691779449164
5141.565729397385,831.3544793174079
5141.5747739316475,831.0002178177808
5141.5867226741575,830.801341133622
5141.595767208418,830.032464359694
5141.607715950928,826.7142511603124
5141.616760485187,821.182092380866
5141.6257220420675,811.4045866810484
5141.637753761956,788.1467200155581
5141.646715318837,759.913944778534
5141.658747038722,704.2684681468761
5141.6677085956035,648.6755650698609
5141.679740315488,560.2120328478135
5141.688701872369,488.9973314835721
5141.700733592253,398.65696339701236
5141.709695149131,341.7251546458833
5141.718656706012,298.97325196341814
5141.730688425894,268.54860125694637
5141.739649982773,267.22969038516436
5141.751681702656,294.4156594770649
5141.760643259534,335.3789083763972
5141.772674979417,412.94534969293505
5141.781719513672,482.88135608353946
5141.790681070551,556.6224365208184
5141.802712790431,650.3361133759727
5141.811674347307,710.5269601551904
5141.823706067188,771.8199985329378
5141.832667624065,803.1915613006021
5141.844699343944,828.8431412911913
5141.853660900821,839.4148445908056
5141.8656926207,846.847870892018
5141.874654177575,849.9415730514212
5141.8836157344485,852.3050881736722
5141.895647454328,855.4473712252268
5141.9046090112015,858.1222132281014
5141.9166407310795,862.0278744329718
5141.9256022879545,864.8923002128029
5141.937634007831,867.8891106880677
5141.946595564706,868.8836148602406
5141.958627284579,867.5195787011445
5141.967588841454,863.8839839381365
5141.976633375703,857.7889501199916
5141.98866509558,846.3758130931249
5141.997626652451,836.519289942555
5142.009658372325,824.336524218471
5142.018619929198,817.9174953551269
5142.030651649072,815.0987968321153
5142.039613205941,817.6310030499845
5142.048574762814,823.451325180835
5142.060606482686,834.0865885091615
5142.0695680395565,842.3641234651803
5142.081599759428,851.7779765434876
5142.090561316299,857.0707460285574
5142.102593036168,862.0762314495785
5142.111554593039,864.8964558895852
5142.12358631291,868.2534403792442
5142.13254786978,870.7628152022867
5142.141592404026,873.2559374960608
5142.153541146517,876.2227443183515
5142.162585680763,877.8147823526042
5142.174534423254,878.4785703238658
5142.1835789575,877.4478859977505
5142.195610677368,873.4809234064818
5142.2045722342355,868.3815364026933
5142.213533791101,861.6154096229463
5142.225565510969,850.9218493570664
5142.234527067836,842.7550392684591
5142.246558787702,833.5137742357458
5142.255520344567,828.7985899327308
5142.267552064433,825.961848993854
5142.276513621299,826.0498814973703
5142.288545341164,827.9266893431226
5142.2975068980295,829.8238297153125
5142.306551432272,831.7021343789148
5142.318500174758,834.0770706820034
5142.327544709001,835.9198002488579
5142.339493451486,838.5730247951202
5142.348537985728,840.4214319185392
5142.360486728212,841.5414126585833
5142.369531262454,840.0950532350575
5142.378492819315,835.2403717177135
5142.390524539179,820.6907876121865
5142.399486096041,801.4311143838822
5142.411517815902,761.6122305237911
5142.420479372763,720.1026442972286
5142.432511092622,650.451269469939
5142.441472649484,590.5673235568071
5142.453504369344,507.6749420935605
5142.4624659262045,448.6868534145137
5142.471510460443,396.41451136671895
